2025-07-25 09:29:29,062 | INFO | Epoch 199/600 | Train Loss: 0.6513 | Val Loss: 0.4686
2025-07-25 09:29:31,955 | INFO | Epoch 200/600 | Train Loss: 0.6543 | Val Loss: 0.4671
2025-07-25 09:29:34,861 | INFO | Epoch 201/600 | Train Loss: 0.6475 | Val Loss: 0.4731
2025-07-25 09:29:37,773 | INFO | Epoch 202/600 | Train Loss: 0.6292 | Val Loss: 0.4664
2025-07-25 09:29:40,708 | INFO | Epoch 203/600 | Train Loss: 0.6413 | Val Loss: 0.4708
2025-07-25 09:29:43,632 | INFO | Epoch 204/600 | Train Loss: 0.6344 | Val Loss: 0.4600
2025-07-25 09:29:46,587 | INFO | Epoch 205/600 | Train Loss: 0.6487 | Val Loss: 0.4648
2025-07-25 09:29:49,480 | INFO | Epoch 206/600 | Train Loss: 0.6206 | Val Loss: 0.4646
2025-07-25 09:29:52,402 | INFO | Epoch 207/600 | Train Loss: 0.6298 | Val Loss: 0.4536
2025-07-25 09:29:55,325 | INFO | Epoch 208/600 | Train Loss: 0.6288 | Val Loss: 0.4619
2025-07-25 09:29:58,221 | INFO | Epoch 209/600 | Train Loss: 0.6380 | Val Loss: 0.4609
2025-07-25 09:30:01,122 | INFO | Epoch 210/600 | Train Loss: 0.6339 | Val Loss: 0.4538
2025-07-25 09:30:04,048 | INFO | Epoch 211/600 | Train Loss: 0.5958 | Val Loss: 0.4506
2025-07-25 09:30:06,973 | INFO | Epoch 212/600 | Train Loss: 0.6199 | Val Loss: 0.4594
2025-07-25 09:30:09,879 | INFO | Epoch 213/600 | Train Loss: 0.6265 | Val Loss: 0.4682
2025-07-25 09:30:12,794 | INFO | Epoch 214/600 | Train Loss: 0.6340 | Val Loss: 0.4623
2025-07-25 09:30:15,710 | INFO | Epoch 215/600 | Train Loss: 0.6243 | Val Loss: 0.4503
2025-07-25 09:30:18,676 | INFO | Epoch 216/600 | Train Loss: 0.6066 | Val Loss: 0.4455
2025-07-25 09:30:21,594 | INFO | Epoch 217/600 | Train Loss: 0.6000 | Val Loss: 0.4392
2025-07-25 09:30:24,508 | INFO | Epoch 218/600 | Train Loss: 0.6226 | Val Loss: 0.4395
2025-07-25 09:30:27,418 | INFO | Epoch 219/600 | Train Loss: 0.6406 | Val Loss: 0.4411
2025-07-25 09:30:30,331 | INFO | Epoch 220/600 | Train Loss: 0.6316 | Val Loss: 0.4574
2025-07-25 09:30:33,282 | INFO | Epoch 221/600 | Train Loss: 0.6024 | Val Loss: 0.4490
2025-07-25 09:30:36,173 | INFO | Epoch 222/600 | Train Loss: 0.5907 | Val Loss: 0.4388
2025-07-25 09:30:39,079 | INFO | Epoch 223/600 | Train Loss: 0.6153 | Val Loss: 0.4349
2025-07-25 09:30:42,021 | INFO | Epoch 224/600 | Train Loss: 0.5993 | Val Loss: 0.4384
2025-07-25 09:30:45,002 | INFO | Epoch 225/600 | Train Loss: 0.6128 | Val Loss: 0.4287
2025-07-25 09:30:47,909 | INFO | Epoch 226/600 | Train Loss: 0.5882 | Val Loss: 0.4250
2025-07-25 09:30:50,831 | INFO | Epoch 227/600 | Train Loss: 0.5963 | Val Loss: 0.4262
2025-07-25 09:30:53,780 | INFO | Epoch 228/600 | Train Loss: 0.6024 | Val Loss: 0.4166
2025-07-25 09:30:56,694 | INFO | Epoch 229/600 | Train Loss: 0.6111 | Val Loss: 0.4155
